district_id,district_name,crop_id,crop_name,agricultural_year,season,area_sown_ha,area_harvested_ha,production_tonnes,yield_tonnes_per_ha,data_status,source_basis,season_id,yield_calculation_status
DST26,Puri,CRP009,Rice,2018-19,Annual,70117.08,67975.92,151225.73,2.2246955980882643,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP009,Rice,2019-20,Annual,72462.76,70265.72,160731.51,2.287481150125552,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP009,Rice,2020-21,Annual,71968.49,69863.26,150867.84,2.159473233857109,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP009,Rice,2021-22,Annual,65778.0,63656.1,129942.99,2.0413281680781576,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP009,Rice,2022-23,Annual,65456.07,62518.45,130817.83,2.0924675835693303,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP009,Rice,2023-24,Annual,69380.18,67648.18,150009.51,2.2174951343849907,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP009,Rice,2024-25,Annual,69878.36,67721.81,154342.57,2.279067408269212,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP010,Sesamum,2015-16,Annual,2516.85,2409.94,1995.57,0.8280579599492103,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP010,Sesamum,2016-17,Annual,2525.27,2414.99,2121.19,0.8783431815452653,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP010,Sesamum,2017-18,Annual,2584.93,2473.56,2191.5,0.885970018920099,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP010,Sesamum,2018-19,Annual,2776.24,2686.48,2448.58,0.9114454602304874,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP010,Sesamum,2019-20,Annual,2741.47,2651.6,2184.85,0.8239742042540353,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP010,Sesamum,2020-21,Annual,2572.22,2482.63,1981.12,0.7979924515533929,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP010,Sesamum,2021-22,Annual,2560.87,2471.77,1988.06,0.8043062259028955,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP010,Sesamum,2022-23,Annual,2472.94,2417.18,2109.81,0.8728394244532885,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP010,Sesamum,2023-24,Annual,2632.22,2579.11,2335.82,0.9056690098522359,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP010,Sesamum,2024-25,Annual,2582.72,2467.59,2131.26,0.8637010200235858,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP012,Urad,2015-16,Annual,4762.45,4662.37,3734.01,0.8008823838519895,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP012,Urad,2016-17,Annual,5154.52,4933.03,4101.34,0.8314038228026184,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP012,Urad,2017-18,Annual,5284.1,5138.71,3900.11,0.7589667445720814,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP012,Urad,2018-19,Annual,5392.76,5253.19,3985.58,0.7586970964309305,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP012,Urad,2019-20,Annual,5442.74,5282.29,4143.95,0.7844987685265292,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP012,Urad,2020-21,Annual,4986.34,4881.13,3514.1,0.7199357525818816,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP012,Urad,2021-22,Annual,4784.19,4628.34,3603.05,0.7784756521776707,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP012,Urad,2022-23,Annual,5175.97,4970.59,3791.43,0.7627726286014336,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP012,Urad,2023-24,Annual,5242.28,5010.49,4160.87,0.8304317541797309,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP012,Urad,2024-25,Annual,5345.73,5183.35,4312.87,0.8320622763270857,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP002,Horse Gram,2015-16,Annual,2408.96,2329.85,1850.17,0.7941155009979184,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP002,Horse Gram,2016-17,Annual,2570.02,2465.61,1825.1,0.7402225007199029,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP002,Horse Gram,2017-18,Annual,2591.55,2521.98,1790.27,0.7098668506490932,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP002,Horse Gram,2018-19,Annual,2654.59,2594.86,2014.27,0.7762538248691644,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP002,Horse Gram,2019-20,Annual,2651.14,2554.57,2050.93,0.8028474459498075,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP002,Horse Gram,2020-21,Annual,2524.12,2448.11,2058.02,0.840656669839182,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP002,Horse Gram,2021-22,Annual,2567.12,2493.83,2030.98,0.8144019439977865,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP002,Horse Gram,2022-23,Annual,2546.65,2456.14,1940.31,0.7899834699976386,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP002,Horse Gram,2023-24,Annual,2618.0,2517.71,1877.77,0.7458245786845983,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP002,Horse Gram,2024-25,Annual,2766.86,2681.84,2022.29,0.7540681024967932,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP006,Potato,2015-16,Annual,2337.29,2286.56,42944.16,18.781120985235464,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP006,Potato,2016-17,Annual,2147.93,2089.62,39263.11,18.78959332318795,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP006,Potato,2017-18,Annual,2314.96,2215.79,44499.14,20.082742498160925,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP006,Potato,2018-19,Annual,2561.96,2459.19,45850.39,18.644508964333784,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP006,Potato,2019-20,Annual,2312.59,2261.85,45207.9,19.987134425359773,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP006,Potato,2020-21,Annual,2292.11,2233.22,44121.78,19.75702349074431,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP006,Potato,2021-22,Annual,2273.5,2202.31,39516.49,17.94320054851497,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP006,Potato,2022-23,Annual,2212.1,2166.03,39084.28,18.044200680507654,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP006,Potato,2023-24,Annual,2401.5,2310.58,42781.36,18.515420370642868,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP006,Potato,2024-25,Annual,2372.04,2288.72,44716.15,19.537623649900382,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP008,Rapeseed &Mustard,2015-16,Annual,4097.59,3970.97,5464.58,1.3761322800222615,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP008,Rapeseed &Mustard,2016-17,Annual,4027.77,3880.05,5995.42,1.5451914279455161,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP008,Rapeseed &Mustard,2017-18,Annual,3814.76,3650.25,5686.61,1.5578686391343057,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP008,Rapeseed &Mustard,2018-19,Annual,4166.97,4072.02,6566.69,1.612636971331182,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP008,Rapeseed &Mustard,2019-20,Annual,4283.87,4124.39,6021.41,1.4599516534566321,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP008,Rapeseed &Mustard,2020-21,Annual,4090.87,3959.89,5480.02,1.383881875506643,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP008,Rapeseed &Mustard,2021-22,Annual,3823.99,3695.21,5309.04,1.4367356659026145,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP008,Rapeseed &Mustard,2022-23,Annual,3964.85,3838.16,5642.23,1.470035120995477,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP008,Rapeseed &Mustard,2023-24,Annual,3994.3,3861.78,5748.76,1.4886295956786766,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP008,Rapeseed &Mustard,2024-25,Annual,3998.65,3912.54,5855.98,1.4967208002985273,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP011,Sugarcane,2015-16,Annual,5682.46,5543.0,387703.25,69.94465993144506,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP011,Sugarcane,2016-17,Annual,5643.11,5408.14,372941.18,68.95923182461992,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP011,Sugarcane,2017-18,Annual,5555.83,5388.66,387747.13,71.95613195117154,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP011,Sugarcane,2018-19,Annual,5674.64,5542.34,354968.32,64.04665177524295,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP011,Sugarcane,2019-20,Annual,5650.93,5454.17,327570.62,60.0587477104674,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP011,Sugarcane,2020-21,Annual,5628.26,5405.05,330288.56,61.10740141164281,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP011,Sugarcane,2021-22,Annual,5506.71,5357.97,318614.41,59.46550839217091,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP011,Sugarcane,2022-23,Annual,5595.85,5418.05,337011.97,62.20170910198318,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP011,Sugarcane,2023-24,Annual,5519.71,5339.12,327436.81,61.32786114565696,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP011,Sugarcane,2024-25,Annual,5986.85,5828.68,384404.88,65.9505891556922,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP003,Jute,2015-16,Annual,1675.48,1617.42,4189.51,2.5902424849451595,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP003,Jute,2016-17,Annual,1748.0,1675.69,4216.55,2.5163067154425938,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP003,Jute,2017-18,Annual,1830.72,1769.61,4737.34,2.6770531360017182,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP003,Jute,2018-19,Annual,1823.61,1772.39,5032.66,2.839476638888732,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP003,Jute,2019-20,Annual,1711.29,1668.98,4593.84,2.7524835528286737,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP003,Jute,2020-21,Annual,1630.73,1564.07,4320.63,2.7624275128351035,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP003,Jute,2021-22,Annual,1676.95,1627.24,4404.46,2.7067058331899414,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP003,Jute,2022-23,Annual,1676.34,1605.63,3892.8,2.424468900057921,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP003,Jute,2023-24,Annual,1772.38,1729.17,4190.99,2.4237003880474446,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP003,Jute,2024-25,Annual,1715.82,1653.65,4384.33,2.6513046896259787,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP013,Wheat,2015-16,Annual,4359.8,4250.17,14151.38,3.3296032864567766,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP013,Wheat,2016-17,Annual,4511.21,4396.3,13755.8,3.1289493437663487,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP013,Wheat,2017-18,Annual,4717.06,4544.28,13522.49,2.975716725201792,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP013,Wheat,2018-19,Annual,4816.14,4623.62,13196.09,2.854060238514411,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP013,Wheat,2019-20,Annual,4640.04,4545.73,12100.45,2.661937686576194,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP013,Wheat,2020-21,Annual,4588.57,4392.38,12422.22,2.8281296244860417,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP013,Wheat,2021-22,Annual,4522.47,4421.22,13251.41,2.997229271558529,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP013,Wheat,2022-23,Annual,4583.98,4390.82,14751.05,3.3595205451373547,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP013,Wheat,2023-24,Annual,4551.43,4393.87,14391.12,3.27527214050484,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST26,Puri,CRP013,Wheat,2024-25,Annual,4788.92,4683.38,15179.79,3.2412040022377004,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP001,Groundnut,2015-16,Annual,5655.8,5454.85,9871.3,1.809637295251015,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP001,Groundnut,2016-17,Annual,6943.56,6750.24,11618.76,1.7212365782549954,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP001,Groundnut,2017-18,Annual,6671.25,6504.31,11348.44,1.744756938091819,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP001,Groundnut,2018-19,Annual,6513.64,6250.83,11607.21,1.8569070027500347,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP001,Groundnut,2019-20,Annual,6505.73,6254.8,11850.3,1.8945929526123935,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP001,Groundnut,2020-21,Annual,6362.12,6207.71,12308.73,1.982813307967028,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP001,Groundnut,2021-22,Annual,6329.93,6114.64,12362.51,2.0217886907487603,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP001,Groundnut,2022-23,Annual,5832.58,5702.36,11708.13,2.053207794667471,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP001,Groundnut,2023-24,Annual,6727.33,6467.95,11861.75,1.8339272876259094,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP001,Groundnut,2024-25,Annual,6648.31,6505.4,11736.96,1.8041872905586127,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP004,Maize,2015-16,Annual,7294.48,7106.77,21418.88,3.0138698733742615,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP004,Maize,2016-17,Annual,7894.78,7682.05,23196.54,3.0195768056703614,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP004,Maize,2017-18,Annual,8053.43,7745.03,25610.62,3.3067166944479234,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP004,Maize,2018-19,Annual,8129.2,7933.09,28338.81,3.5722284759154377,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP004,Maize,2019-20,Annual,8295.57,8027.15,26336.75,3.2809589954093297,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP004,Maize,2020-21,Annual,7779.7,7513.26,26225.66,3.490583315365101,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP004,Maize,2021-22,Annual,7398.32,7206.87,23771.09,3.2983930610653447,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP004,Maize,2022-23,Annual,7557.84,7377.68,23121.04,3.1339174374600147,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP004,Maize,2023-24,Annual,8403.77,8091.73,25047.57,3.0954530119022756,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP004,Maize,2024-25,Annual,7799.93,7533.01,22150.29,2.9404301866053544,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP005,Moong(Green Gram),2015-16,Annual,593.06,573.94,472.81,0.823796912569258,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP005,Moong(Green Gram),2016-17,Annual,583.49,569.98,458.03,0.8035895996350748,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP005,Moong(Green Gram),2017-18,Annual,598.95,582.11,474.21,0.8146398447028912,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP005,Moong(Green Gram),2018-19,Annual,620.27,599.11,480.16,0.8014554923135986,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP005,Moong(Green Gram),2019-20,Annual,600.83,584.56,485.61,0.8307273846996032,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP005,Moong(Green Gram),2020-21,Annual,605.13,585.86,478.86,0.8173625098146314,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP005,Moong(Green Gram),2021-22,Annual,596.5,580.98,540.66,0.9306000206547557,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP005,Moong(Green Gram),2022-23,Annual,572.97,555.71,487.77,0.8777419877274117,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP005,Moong(Green Gram),2023-24,Annual,609.08,588.43,506.37,0.8605441598830788,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP005,Moong(Green Gram),2024-25,Annual,628.24,610.52,478.35,0.7835124156456792,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP007,Ragi,2015-16,Annual,2792.54,2716.28,4392.04,1.6169319805027462,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP007,Ragi,2016-17,Annual,2782.88,2661.55,4556.57,1.7119986474047075,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP007,Ragi,2017-18,Annual,2705.43,2613.36,4529.81,1.7333279762451403,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP007,Ragi,2018-19,Annual,2854.74,2747.17,4863.67,1.7704292053276645,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP007,Ragi,2019-20,Annual,2827.28,2735.73,4661.51,1.703936426474835,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP007,Ragi,2020-21,Annual,2672.06,2566.65,4157.65,1.6198741550269804,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST27,Rayagada,CRP007,Ragi,2021-22,Annual,2544.47,2431.62,3868.55,1.590935261266152,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
